행정구역별(읍면동),2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020
행정구역별(읍면동),총인구 (명),남자 (명),여자 (명),내국인-계 (명),내국인-남자 (명),내국인-여자 (명),외국인-계 (명),외국인-남자 (명),외국인-여자 (명),가구-계 (가구),일반가구 (가구),집단가구 (가구),외국인가구 (가구),주택-계 (호),단독주택 (호),아파트 (호),연립주택 (호),다세대주택 (호),비거주용 건물내 주택 (호),주택이외의 거처 (호)
　　　수지구,"363,862","177,107","186,755","359,092","174,946","184,146","4,770","2,161","2,609","130,548","129,188",47,"1,313","118,048","3,692","109,764","1,855","2,559",178,"5,187"
　　　파주시,"460,541","235,488","225,053","445,151","224,906","220,245","15,390","10,582","4,808","174,764","170,924",184,"3,656","160,504","26,643","112,746","3,861","15,925","1,329","7,850"
　　　이천시,"226,212","117,642","108,570","215,871","111,560","104,311","10,341","6,082","4,259","86,215","83,415",151,"2,649","78,117","22,348","40,054","3,387","11,103","1,225","4,239"
　　　안성시,"203,030","106,461","96,569","185,454","95,420","90,034","17,576","11,041","6,535","82,928","77,368",171,"5,389","76,636","21,620","46,787","2,702","4,614",913,"3,522"
　　　김포시,"474,546","243,883","230,663","447,267","223,513","223,754","27,279","20,370","6,909","179,106","171,854",111,"7,141","159,766","13,361","131,927","4,809","8,732",937,"13,078"
　　　화성시,"880,859","464,634","416,225","825,922","426,695","399,227","54,937","37,939","16,998","336,715","321,871",396,"14,448","300,372","32,576","243,732","4,614","17,507","1,943","24,721"
　　　광주시,"385,141","198,755","186,386","367,268","187,035","180,233","17,873","11,720","6,153","147,712","143,039",102,"4,571","128,175","16,239","49,408","4,029","57,404","1,095","4,514"
　　　양주시,"233,286","119,562","113,724","223,364","112,478","110,886","9,922","7,084","2,838","88,985","86,650",148,"2,187","85,563","10,882","64,932","1,413","7,359",977,"3,481"
　　　포천시,"157,939","86,546","71,393","140,482","73,502","66,980","17,457","13,044","4,413","63,701","59,525",145,"4,031","55,033","21,047","20,285","2,633","9,927","1,141","5,651"
　　　여주시,"113,352","57,759","55,593","108,225","54,683","53,542","5,127","3,076","2,051","45,457","44,234",107,"1,116","41,610","20,624","14,208","1,457","4,380",941,"2,120"
　　　연천군,"42,278","22,325","19,953","41,000","21,438","19,562","1,278",887,391,"18,368","18,014",35,319,"17,241","8,915","5,469","1,198","1,252",407,875
　　　가평군,"60,233","30,708","29,525","58,803","30,120","28,683","1,430",588,842,"26,056","25,652",47,357,"26,538","14,933","5,262","1,971","3,521",851,"1,208"
　　　양평군,"113,844","56,843","57,001","111,574","55,892","55,682","2,270",951,"1,319","48,197","47,544",77,576,"46,517","31,432","7,948","1,452","4,783",902,"1,894"
강원도,"1,521,763","767,674","754,089","1,497,109","754,831","742,278","24,654","12,843","11,811","668,479","661,039",595,"6,845","644,023","237,573","360,950","21,471","12,539","11,490","16,804"
　　　읍부,"253,717","129,527","124,190","249,253","127,143","122,110","4,464","2,384","2,080","109,159","108,028",137,994,"109,598","48,358","47,817","6,291","4,383","2,749","3,323"
　　　면부,"353,843","183,190","170,653","346,545","179,136","167,409","7,298","4,054","3,244","160,604","158,561",232,"1,811","166,303","113,156","43,113","3,667","2,838","3,529","6,072"
　　　동부,"914,203","454,957","459,246","901,311","448,552","452,759","12,892","6,405","6,487","398,716","394,450",226,"4,040","368,122","76,059","270,020","11,513","5,318","5,212","7,409"
　　　춘천시,"284,645","140,439","144,206","279,334","137,695","141,639","5,311","2,744","2,567","119,722","118,030",95,"1,597","103,078","27,257","71,262","1,766","1,438","1,355","2,136"
　　　원주시,"352,429","174,982","177,447","347,768","172,587","175,181","4,661","2,395","2,266","151,688","150,242",114,"1,332","142,591","30,362","108,364","1,172","1,206","1,487","3,373"
　　　강릉시,"216,542","108,540","108,002","213,343","106,927","106,416","3,199","1,613","1,586","99,109","98,032",83,994,"87,579","29,549","51,631","3,161","1,465","1,773","2,024"
　　　동해시,"87,801","44,707","43,094","86,570","43,965","42,605","1,231",742,489,"37,871","37,427",22,422,"41,116","10,462","27,155","1,657","1,151",691,689
　　　태백시,"41,494","20,913","20,581","41,139","20,823","20,316",355,90,265,"18,688","18,586",21,81,"20,504","5,879","11,516","2,537",159,413,387
　　　속초시,"80,054","39,893","40,161","78,622","39,068","39,554","1,432",825,607,"35,922","35,551",19,352,"37,736","8,444","26,482","1,691",495,624,930
　　　삼척시,"65,939","34,186","31,753","65,005","33,644","31,361",934,542,392,"31,016","30,764",28,224,"30,818","13,328","14,368","1,606",931,585,632
　　　홍천군,"66,587","34,176","32,411","65,341","33,532","31,809","1,246",644,602,"29,533","29,207",42,284,"30,099","19,072","8,216","1,522",627,662,966
　　　횡성군,"44,649","22,760","21,889","43,737","22,282","21,455",912,478,434,"19,775","19,524",30,221,"20,098","14,515","4,361",378,488,356,812
　　　영월군,"36,282","18,690","17,592","35,891","18,562","17,329",391,128,263,"17,175","17,069",19,87,"17,343","11,442","4,056",658,793,394,605
　　　평창군,"39,258","19,979","19,279","38,603","19,698","18,905",655,281,374,"18,519","18,305",20,194,"21,801","12,613","5,697","1,917","1,084",490,798
　　　정선군,"34,524","17,916","16,608","34,128","17,808","16,320",396,108,288,"16,375","16,275",20,80,"17,137","10,175","5,604",408,496,454,603
　　　철원군,"43,042","22,489","20,553","42,098","21,950","20,148",944,539,405,"17,244","16,968",16,260,"16,673","9,272","4,957","1,001",977,466,734
　　　화천군,"23,733","12,860","10,873","23,419","12,727","10,692",314,133,181,"9,997","9,899",15,83,"9,850","5,860","3,025",478,249,238,429
　　　양구군,"21,317","11,284","10,033","20,961","11,153","9,808",356,131,225,"8,606","8,521",8,77,"8,275","4,814","2,685",338,174,264,307
　　　인제군,"30,147","16,236","13,911","29,736","16,059","13,677",411,177,234,"12,698","12,592",11,95,"13,014","7,636","4,057",555,346,420,412
　　　고성군,"26,572","14,056","12,516","25,086","13,006","12,080","1,486","1,050",436,"12,096","11,723",18,355,"11,910","8,887","2,370",124,153,376,506
　　　양양군,"26,748","13,568","13,180","26,328","13,345","12,983",420,223,197,"12,445","12,324",14,107,"14,401","8,006","5,144",502,307,442,461
충청북도,"1,632,088","833,819","798,269","1,574,994","799,168","775,826","57,094","34,651","22,443","695,948","678,922",846,"16,180","640,256","210,192","383,130","16,234","20,754","9,946","19,777"
　　　읍부,"350,910","182,327","168,583","335,094","172,572","162,522","15,816","9,755","6,061","146,923","142,186",234,"4,503","138,814","40,108","84,552","5,292","6,699","2,163","5,372"
　　　면부,"339,989","180,346","159,643","319,253","165,808","153,445","20,736","14,538","6,198","153,196","148,276",363,"4,557","156,538","108,192","38,210","2,972","4,988","2,176","7,395"
　　　동부,"941,189","471,146","470,043","920,647","460,788","459,859","20,542","10,358","10,184","395,829","388,460",249,"7,120","344,904","61,892","260,368","7,970","9,067","5,607","7,010"
　　　충주시,"218,412","112,015","106,397","211,091","107,555","103,536","7,321","4,460","2,861","95,281","93,082",113,"2,086","93,399","30,063","53,732","3,028","4,963","1,613","1,969"
　　　제천시,"134,768","67,686","67,082","132,616","66,670","65,946","2,152","1,016","1,136","60,173","59,680",54,439,"57,840","21,044","32,595","1,867",996,"1,338","1,228"
　　　청주시,"855,326","431,319","424,007","835,563","420,794","414,769","19,763","10,525","9,238","355,294","348,328",249,"6,717","302,927","62,840","224,774","5,037","6,218","4,058","9,048"
　　　상당구,"184,787","92,125","92,662","183,230","91,471","91,759","1,557",654,903,"72,571","72,112",52,407,"70,670","16,438","50,126","1,382","1,783",941,978
　　　서원구,"202,390","100,697","101,693","197,958","98,447","99,511","4,432","2,250","2,182","86,186","84,613",56,"1,517","72,483","14,017","54,900","1,239","1,188","1,139","1,615"
　　　흥덕구,"270,590","137,094","133,496","262,522","132,737","129,785","8,068","4,357","3,711","113,965","110,912",67,"2,986","91,126","17,732","69,353","1,052","2,065",924,"4,345"
　　　청원구,"197,559","101,403","96,156","191,853","98,139","93,714","5,706","3,264","2,442","82,572","80,691",74,"1,807","68,648","14,653","50,395","1,364","1,182","1,054","2,110"
　　　보은군,"31,543","15,914","15,629","30,834","15,556","15,278",709,358,351,"14,464","14,306",22,136,"15,702","11,823","2,998",305,292,284,539
　　　옥천군,"48,868","24,573","24,295","47,919","24,038","23,881",949,535,414,"20,937","20,721",27,189,"21,677","14,046","5,560",536,"1,112",423,755
　　　영동군,"47,016","23,615","23,401","45,958","22,997","22,961","1,058",618,440,"21,303","20,984",75,244,"21,218","15,255","4,024",926,678,335,719
　　　진천군,"89,514","48,190","41,324","80,633","42,211","38,422","8,881","5,979","2,902","37,427","34,771",79,"2,577","38,332","11,022","22,036","1,652","3,182",440,"1,420"
　　　괴산군,"38,093","19,815","18,278","36,724","18,973","17,751","1,369",842,527,"18,470","18,209",38,223,"17,021","14,354","1,547",304,499,317,790
　　　음성군,"103,725","57,583","46,142","90,300","47,974","42,326","13,425","9,609","3,816","43,664","40,342",154,"3,168","42,939","16,216","22,841","1,095","2,244",543,"2,587"
　　　단양군,"27,640","13,966","13,674","27,370","13,873","13,497",270,93,177,"12,845","12,785",16,44,"13,898","9,450","2,779","1,028",313,328,381
　　　증평군,"37,183","19,143","18,040","35,986","18,527","17,459","1,197",616,581,"16,090","15,714",19,357,"15,303","4,079","10,244",456,257,267,341
충청남도,"2,176,636","1,117,575","1,059,061","2,077,470","1,058,869","1,018,601","99,166","58,706","40,460","922,067","892,222","1,216","28,629","865,008","307,155","481,332","23,565","41,652","11,304","35,734"
　　　읍부,"505,174","260,198","244,976","485,455","248,489","236,966","19,719","11,709","8,010","213,081","207,389",260,"5,432","211,072","66,850","118,264","9,135","13,273","3,550","7,437"
　　　면부,"654,427","343,650","310,777","607,393","312,578","294,815","47,034","31,072","15,962","286,331","274,141",668,"11,522","289,018","193,690","78,718","4,764","8,647","3,199","11,278"
　　　동부,"1,017,035","513,727","503,308","984,622","497,802","486,820","32,413","15,925","16,488","422,655","410,692",288,"11,675","364,918","46,615","284,350","9,666","19,732","4,555","17,019"
　　　천안시,"682,199","348,584","333,615","653,579","332,294","321,285","28,620","16,290","12,330","284,818","275,707",274,"8,837","244,364","33,828","188,202","6,225","13,332","2,777","15,031"
　　　동남구,"273,764","138,907","134,857","261,189","131,692","129,497","12,575","7,215","5,360","115,604","111,538",141,"3,925","99,254","19,796","67,597","3,977","6,431","1,453","3,287"
　　　서북구,"408,435","209,677","198,758","392,390","200,602","191,788","16,045","9,075","6,970","169,214","164,169",133,"4,912","145,110","14,032","120,605","2,248","6,901","1,324","11,744"
　　　공주시,"108,333","53,933","54,400","105,547","52,553","52,994","2,786","1,380","1,406","46,981","46,165",94,722,"45,266","23,748","18,072","1,335","1,362",749,"1,496"
　　　보령시,"99,088","51,355","47,733","95,137","48,418","46,719","3,951","2,937","1,014","43,181","42,417",53,711,"44,089","22,542","18,034","1,615","1,043",855,"1,345"
　　　아산시,"340,518","178,858","161,660","312,832","162,084","150,748","27,686","16,774","10,912","136,783","128,012",182,"8,589","126,319","24,934","93,267","1,980","5,079","1,059","4,513"
　　　서산시,"176,379","92,061","84,318","170,202","88,638","81,564","6,177","3,423","2,754","74,847","72,765",65,"2,017","73,069","23,270","42,092","2,097","4,779",831,"1,881"
　　　논산시,"119,707","59,849","59,858","114,077","57,000","57,077","5,630","2,849","2,781","51,800","50,139",90,"1,571","48,936","27,923","17,761","1,234","1,288",730,"1,754"
　　　계룡시,"40,854","20,370","20,484","40,557","20,234","20,323",297,136,161,"15,207","15,137",8,62,"17,152","1,444","14,868",372,421,47,324
　　　당진시,"168,955","90,641","78,314","160,772","85,360","75,412","8,183","5,281","2,902","71,690","69,099",87,"2,504","64,504","22,973","34,313","2,324","4,098",796,"2,315"
　　　금산군,"53,758","26,834","26,924","50,782","25,396","25,386","2,976","1,438","1,538","24,102","23,257",121,724,"23,266","16,124","5,020",609,"1,117",396,"1,088"
　　　부여군,"64,207","31,844","32,363","62,580","31,037","31,543","1,627",807,820,"28,671","28,332",42,297,"29,661","22,345","4,978",935,897,506,797
　　　서천군,"51,039","25,533","25,506","49,240","24,238","25,002","1,799","1,295",504,"23,143","22,790",32,321,"25,647","18,421","4,480","1,245","1,057",444,717
　　　청양군,"30,103","15,202","14,901","29,229","14,798","14,431",874,404,470,"13,745","13,532",21,192,"14,062","11,426","1,675",295,491,175,495
　　　홍성군,"102,757","51,604","51,153","99,259","49,338","49,921","3,498","2,266","1,232","44,090","43,192",56,842,"43,472","20,074","19,690",828,"2,089",791,"1,674"
　　　예산군,"77,838","39,641","38,197","74,708","37,569","37,139","3,130","2,072","1,058","34,488","33,675",63,750,"36,369","20,694","11,337","1,393","2,396",549,"1,254"
　　　태안군,"60,901","31,266","29,635","58,969","29,912","29,057","1,932","1,354",578,"28,521","28,003",28,490,"28,832","17,409","7,543","1,078","2,203",599,"1,050"
전라북도,"1,802,766","899,058","903,708","1,760,400","876,451","883,949","42,366","22,607","19,759","767,803","755,575",708,"11,520","741,221","280,952","416,861","17,450","15,130","10,828","18,287"
　　　읍부,"157,265","79,177","78,088","152,037","76,377","75,660","5,228","2,800","2,428","65,653","64,239",93,"1,321","65,253","30,134","29,598","2,997","1,402","1,122","2,278"
　　　면부,"358,481","179,779","178,702","347,943","173,548","174,395","10,538","6,231","4,307","165,741","163,450",245,"2,046","177,385","157,279","14,532","1,936","1,396","2,242","7,101"
　　　동부,"1,287,020","640,102","646,918","1,260,420","626,526","633,894","26,600","13,576","13,024","536,409","527,886",370,"8,153","498,583","93,539","372,731","12,517","12,332","7,464","8,908"
　　　전주시,"666,517","328,910","337,607","655,039","323,544","331,495","11,478","5,366","6,112","274,810","270,768",159,"3,883","240,012","41,425","183,486","5,000","7,108","2,993","3,801"
　　　완산구,"342,896","167,167","175,729","337,484","164,601","172,883","5,412","2,566","2,846","142,714","140,814",83,"1,817","124,435","20,817","97,228","2,271","2,599","1,520","1,903"
　　　덕진구,"323,621","161,743","161,878","317,555","158,943","158,612","6,066","2,800","3,266","132,096","129,954",76,"2,066","115,577","20,608","86,258","2,729","4,509","1,473","1,898"
　　　군산시,"269,023","136,934","132,089","261,128","131,993","129,135","7,895","4,941","2,954","114,147","111,817",92,"2,238","116,663","29,065","80,048","4,310","1,403","1,837","2,452"
　　　익산시,"285,312","142,948","142,364","278,724","139,638","139,086","6,588","3,310","3,278","121,413","119,474",116,"1,823","117,355","34,873","74,406","2,611","3,420","2,045","2,576"
　　　정읍시,"106,706","53,174","53,532","102,975","50,966","52,009","3,731","2,208","1,523","46,850","45,970",71,809,"48,152","26,229","20,033",582,515,793,"1,597"
　　　남원시,"78,097","38,214","39,883","76,770","37,677","39,093","1,327",537,790,"34,331","33,974",31,326,"34,965","20,539","13,051",448,312,615,"1,053"
　　　김제시,"79,733","39,603","40,130","77,160","37,861","39,299","2,573","1,742",831,"35,247","34,697",57,493,"37,736","24,534","11,475","1,015",250,462,"1,403"
　　　완주군,"95,834","49,451","46,383","91,548","46,940","44,608","4,286","2,511","1,775","39,629","38,551",66,"1,012","38,905","19,448","18,233",306,520,398,"1,393"
　　　진안군,"23,380","11,664","11,716","22,924","11,487","11,437",456,177,279,"10,774","10,674",12,88,"10,908","9,133","1,071",535,26,143,513
　　　무주군,"22,678","11,177","11,501","22,385","11,098","11,287",293,79,214,"10,539","10,469",11,59,"11,195","8,983","1,603",190,239,180,453
　　　장수군,"20,879","10,377","10,502","20,383","10,171","10,212",496,206,290,"9,497","9,383",11,103,"9,555","8,105",804,334,133,179,399
　　　임실군,"26,075","13,179","12,896","25,666","13,030","12,636",409,149,260,"12,380","12,288",13,79,"12,830","10,592","1,744",175,184,135,450
　　　순창군,"26,598","12,784","13,814","26,111","12,612","13,499",487,172,315,"11,750","11,647",17,86,"13,135","10,980","1,529",295,159,172,393
　　　고창군,"52,608","26,092","26,516","51,340","25,464","25,876","1,268",628,640,"23,845","23,512",28,305,"25,269","19,577","3,631","1,299",384,378,887
　　　부안군,"49,326","24,551","24,775","48,247","23,970","24,277","1,079",581,498,"22,591","22,351",24,216,"24,541","17,469","5,747",350,477,498,917
전라남도,"1,788,807","903,281","885,526","1,743,571","875,732","867,839","45,236","27,549","17,687","772,660","761,518",896,"10,246","802,043","402,046","359,690","16,463","10,955","12,889","26,971"
　　　읍부,"439,764","221,991","217,773","425,403","212,921","212,482","14,361","9,070","5,291","184,223","180,222",283,"3,718","186,168","84,524","86,839","6,699","4,340","3,766","8,588"
　　　면부,"569,084","285,621","283,463","551,609","274,353","277,256","17,475","11,268","6,207","265,354","261,444",370,"3,540","289,791","252,134","31,254","2,071","1,226","3,106","9,665"
　　　동부,"779,959","395,669","384,290","766,559","388,458","378,101","13,400","7,211","6,189","323,083","319,852",243,"2,988","326,084","65,388","241,597","7,693","5,389","6,017","8,718"
　　　목포시,"224,509","112,446","112,063","220,195","109,988","110,207","4,314","2,458","1,856","95,492","94,391",83,"1,018","94,332","21,281","67,995","1,597","1,820","1,639","3,334"
　　　여수시,"271,505","140,228","131,277","265,300","135,970","129,330","6,205","4,258","1,947","113,780","112,397",95,"1,288","113,941","38,184","69,791","1,678","1,689","2,599","2,209"
　　　순천시,"272,449","136,023","136,426","269,708","134,826","134,882","2,741","1,197","1,544","110,833","110,112",69,652,"113,964","32,228","76,707","1,672","1,541","1,816","1,990"
　　　나주시,"113,293","56,528","56,765","109,639","54,506","55,133","3,654","2,022","1,632","49,264","48,497",76,691,"54,524","24,431","28,627",479,522,465,"3,017"
　　　광양시,"143,928","75,009","68,919","141,724","74,057","67,667","2,204",952,"1,252","58,325","57,752",45,528,"60,548","13,809","41,969","2,980",828,962,"1,137"
　　　담양군,"44,201","22,115","22,086","42,876","21,477","21,399","1,325",638,687,"18,333","18,034",35,264,"18,485","15,754","1,854",267,276,334,945
　　　곡성군,"27,349","13,421","13,928","26,691","13,060","13,631",658,361,297,"12,833","12,689",24,120,"13,488","11,511","1,234",354,191,198,435
　　　구례군,"23,907","11,502","12,405","23,604","11,404","12,200",303,98,205,"11,089","11,009",14,66,"11,687","10,028","1,078",252,131,198,411
　　　고흥군,"60,045","29,349","30,696","58,680","28,489","30,191","1,365",860,505,"29,852","29,520",29,303,"34,150","28,032","3,582",831,"1,239",466,835
　　　보성군,"37,888","18,255","19,633","37,284","18,024","19,260",604,231,373,"17,980","17,862",27,91,"19,464","16,215","2,447",497,115,190,569
　　　화순군,"60,247","29,207","31,040","59,044","28,665","30,379","1,203",542,661,"25,608","25,343",35,230,"28,628","15,394","12,571",291,79,293,898
　　　장흥군,"35,273","17,111","18,162","34,508","16,756","17,752",765,355,410,"16,646","16,484",19,143,"17,679","13,965","2,532",727,156,299,619
　　　강진군,"32,778","15,901","16,877","32,158","15,625","16,533",620,276,344,"15,398","15,250",22,126,"17,241","13,851","2,177",552,353,308,567
　　　해남군,"65,223","32,470","32,753","63,310","31,330","31,980","1,913","1,140",773,"29,535","29,031",33,471,"31,350","24,321","5,802",473,207,547,"1,044"
　　　영암군,"57,076","30,667","26,409","51,166","26,310","24,856","5,910","4,357","1,553","25,307","23,534",47,"1,726","27,410","15,341","10,760",624,391,294,"1,019"
　　　무안군,"84,637","42,867","41,770","82,519","41,667","40,852","2,118","1,200",918,"36,094","35,628",57,409,"35,403","18,525","15,656",477,309,436,"3,618"
　　　함평군,"30,156","15,057","15,099","29,260","14,573","14,687",896,484,412,"13,720","13,538",36,146,"14,777","13,238",968,240,112,219,639
　　　영광군,"50,196","25,157","25,039","48,943","24,427","24,516","1,253",730,523,"22,102","21,780",39,283,"23,083","15,455","6,024",921,309,374,959
　　　장성군,"41,443","20,969","20,474","40,046","20,148","19,898","1,397",821,576,"17,583","17,291",31,261,"18,761","13,791","4,133",499,66,272,708
　　　완도군,"48,269","25,277","22,992","45,400","22,947","22,453","2,869","2,330",539,"22,006","21,234",31,741,"22,096","18,176","2,425",615,358,522,955
　　　진도군,"29,297","15,042","14,255","27,418","13,503","13,915","1,879","1,539",340,"13,883","13,400",15,468,"14,327","12,241","1,338",337,201,210,477
　　　신안군,"35,138","18,680","16,458","34,098","17,980","16,118","1,040",700,340,"16,997","16,742",34,221,"16,705","16,275",20,100,62,248,586
경상북도,"2,644,757","1,338,823","1,305,934","2,570,210","1,294,138","1,276,072","74,547","44,685","29,862","1,152,097","1,131,819","1,182","19,096","1,094,306","456,538","541,246","30,673","47,264","18,585","34,480"
　　　읍부,"617,590","316,441","301,149","594,069","301,769","292,300","23,521","14,672","8,849","263,643","257,403",296,"5,944","251,633","96,098","131,445","7,224","12,421","4,445","7,438"
　　　면부,"628,901","317,900","311,001","608,001","303,342","304,659","20,900","14,558","6,342","295,747","291,785",485,"3,477","315,925","256,532","45,100","4,771","5,384","4,138","13,871"
　　　동부,"1,398,266","704,482","693,784","1,368,140","689,027","679,113","30,126","15,455","14,671","592,707","582,631",401,"9,675","526,748","103,908","364,701","18,678","29,459","10,002","13,171"
　　　포항시,"501,109","254,268","246,841","492,896","249,555","243,341","8,213","4,713","3,500","209,373","207,459",140,"1,774","201,611","46,350","131,204","8,650","11,407","4,000","3,657"
　　　남구,"228,937","119,250","109,687","224,781","116,627","108,154","4,156","2,623","1,533","97,063","96,024",69,970,"89,851","23,826","52,043","4,456","7,579","1,947","1,823"
　　　북구,"272,172","135,018","137,154","268,115","132,928","135,187","4,057","2,090","1,967","112,310","111,435",71,804,"111,760","22,524","79,161","4,194","3,828","2,053","1,834"
　　　경주시,"261,778","132,827","128,951","246,008","123,078","122,930","15,770","9,749","6,021","116,452","111,247",104,"5,101","109,481","45,760","51,821","3,606","6,232","2,062","4,592"
　　　김천시,"139,145","69,808","69,337","135,977","68,003","67,974","3,168","1,805","1,363","60,013","59,250",83,680,"60,378","26,412","30,670","1,279","1,064",953,"2,480"
　　　안동시,"159,412","78,996","80,416","157,525","78,174","79,351","1,887",822,"1,065","71,424","70,934",73,417,"69,997","31,394","34,487","1,476","1,318","1,322","2,021"
　　　구미시,"416,603","214,920","201,683","410,007","211,352","198,655","6,596","3,568","3,028","171,496","169,519",112,"1,865","152,076","25,237","112,247","3,707","9,128","1,757","3,721"
　　　영주시,"103,818","51,865","51,953","102,523","51,290","51,233","1,295",575,720,"45,970","45,636",54,280,"42,345","20,839","17,146","1,643","1,513","1,204","1,345"
　　　영천시,"100,353","51,436","48,917","96,225","48,569","47,656","4,128","2,867","1,261","45,647","44,842",82,723,"45,092","22,937","19,431",934,"1,146",644,"2,179"
　　　상주시,"95,473","47,016","48,457","94,167","46,458","47,709","1,306",558,748,"44,043","43,717",59,267,"43,713","29,569","11,775",388,"1,216",765,"1,556"
　　　문경시,"68,212","33,446","34,766","67,250","33,025","34,225",962,421,541,"30,839","30,574",46,219,"30,337","19,514","7,323","1,304","1,426",770,"1,012"
　　　경산시,"283,733","143,389","140,344","269,639","135,063","134,576","14,094","8,326","5,768","120,756","116,127",94,"4,535","96,711","22,730","68,711","1,019","3,245","1,006","2,779"
　　　군위군,"22,096","11,379","10,717","21,426","10,888","10,538",670,491,179,"10,850","10,726",22,102,"11,043","9,757",631,162,332,161,533
　　　의성군,"49,243","24,004","25,239","48,442","23,577","24,865",801,427,374,"24,312","24,119",38,155,"26,136","22,498","2,189",341,715,393,772
　　　청송군,"23,761","11,817","11,944","23,470","11,743","11,727",291,74,217,"11,797","11,723",16,58,"12,493","9,833","1,603",181,599,277,464
　　　영양군,"15,743","7,703","8,040","15,455","7,642","7,813",288,61,227,"7,725","7,661",6,58,"8,197","7,105",356,146,481,109,213
　　　영덕군,"34,893","16,886","18,007","33,612","15,909","17,703","1,281",977,304,"17,206","16,969",24,213,"18,220","14,641","1,499",880,742,458,552
　　　청도군,"41,378","20,180","21,198","39,980","19,567","20,413","1,398",613,785,"19,004","18,821",38,145,"21,748","18,187","2,243",362,668,288,756
　　　고령군,"31,419","16,396","15,023","29,264","14,715","14,549","2,155","1,681",474,"13,917","13,498",19,400,"13,785","8,998","3,867",183,509,228,916
　　　성주군,"41,574","21,716","19,858","39,441","20,132","19,309","2,133","1,584",549,"18,713","18,255",30,428,"17,038","14,693","1,360",295,345,345,"1,187"
　　　칠곡군,"115,756","60,517","55,239","110,985","57,370","53,615","4,771","3,147","1,624","47,953","46,786",76,"1,091","44,000","14,381","25,414",625,"2,849",731,"1,745"
　　　예천군,"53,718","26,306","27,412","52,939","25,994","26,945",779,312,467,"24,213","24,041",19,153,"27,501","16,326","9,906",377,603,289,594
　　　봉화군,"29,945","14,870","15,075","29,471","14,719","14,752",474,151,323,"14,189","14,092",19,78,"15,270","12,242","1,587",835,418,188,463
　　　울진군,"47,151","24,395","22,756","45,311","22,826","22,485","1,840","1,569",271,"22,006","21,707",22,277,"24,069","14,720","5,594","2,093","1,201",461,646
　　　울릉군,"8,444","4,683","3,761","8,197","4,489","3,708",247,194,53,"4,199","4,116",6,77,"3,065","2,415",182,187,107,174,297
경상남도,"3,333,056","1,692,212","1,640,844","3,236,387","1,629,100","1,607,287","96,669","63,112","33,557","1,376,240","1,350,155","1,126","24,959","1,296,944","417,534","797,850","26,697","37,542","17,321","45,805"
　　　읍부,"506,242","254,596","251,646","493,407","246,986","246,421","12,835","7,610","5,225","201,425","197,768",167,"3,490","195,809","56,376","125,700","4,967","5,915","2,851","5,996"
　　　면부,"697,601","356,675","340,926","664,564","331,822","332,742","33,037","24,853","8,184","309,030","301,778",526,"6,726","329,694","227,818","88,948","4,089","4,169","4,670","13,026"
　　　동부,"2,129,213","1,080,941","1,048,272","2,078,416","1,050,292","1,028,124","50,797","30,649","20,148","865,785","850,609",433,"14,743","771,441","133,340","583,202","17,641","27,458","9,800","26,783"
　　　진주시,"352,403","175,605","176,798","345,977","171,912","174,065","6,426","3,693","2,733","148,396","146,660",111,"1,625","130,282","41,583","82,907","1,172","2,264","2,356","3,385"
　　　통영시,"127,984","65,869","62,115","122,911","61,814","61,097","5,073","4,055","1,018","54,922","53,758",55,"1,109","52,552","19,206","29,903","1,257","1,210",976,"1,810"
　　　사천시,"111,184","57,145","54,039","107,079","54,075","53,004","4,105","3,070","1,035","47,359","46,540",81,738,"49,245","20,460","25,308","1,602",839,"1,036","1,443"
　　　김해시,"552,427","283,063","269,364","527,424","265,774","261,650","25,003","17,289","7,714","214,170","207,272",129,"6,769","193,783","27,466","151,018","1,985","11,649","1,665","7,132"
　　　밀양시,"103,228","50,545","52,683","99,377","48,889","50,488","3,851","1,656","2,195","46,860","45,948",51,861,"49,162","27,726","18,202","1,062","1,273",899,"1,519"
　　　거제시,"246,965","131,923","115,042","237,603","125,407","112,196","9,362","6,516","2,846","98,586","95,837",67,"2,682","99,797","22,780","68,843","4,023","2,701","1,450","2,811"
　　　양산시,"351,206","176,742","174,464","342,744","171,418","171,326","8,462","5,324","3,138","141,072","138,629",71,"2,372","132,927","14,851","113,027","1,093","2,889","1,067","3,539"
　　　창원시,"1,029,389","522,913","506,476","1,009,938","511,296","498,642","19,451","11,617","7,834","415,535","409,688",232,"5,615","366,057","77,142","266,049","9,870","8,998","3,998","16,185"
　　　의창구,"262,203","133,404","128,799","257,433","130,731","126,702","4,770","2,673","2,097","105,843","104,291",50,"1,502","83,059","20,665","56,549","2,039","2,838",968,"3,716"
　　　성산구,"213,607","110,503","103,104","209,062","107,475","101,587","4,545","3,028","1,517","83,048","81,686",51,"1,311","72,481","5,569","66,006",536,58,312,"5,434"
　　　마산합포구,"172,632","85,874","86,758","169,801","84,222","85,579","2,831","1,652","1,179","72,452","71,771",69,612,"69,200","21,508","43,716","1,473","1,258","1,245","3,696"
　　　마산회원구,"190,389","95,207","95,182","187,691","93,758","93,933","2,698","1,449","1,249","77,008","76,212",33,763,"66,670","14,330","46,508","2,571","2,506",755,"2,125"
